20161007180152,10.32.143.179,45936,10.32.143.226,5001,3,0.0-30.0,332398592,88601821
20161007180222,10.32.143.179,45938,10.32.143.226,5001,3,0.0-30.0,353239040,94138520
20161007180252,10.32.143.179,45940,10.32.143.226,5001,3,0.0-30.0,353239040,94150745
20161007180322,10.32.143.179,45942,10.32.143.226,5001,3,0.0-30.0,353370112,94162437
20161007180352,10.32.143.179,54058,10.32.143.226,5001,3,0.0-30.3,189630,49999
20161007180352,10.32.143.226,5001,10.32.143.179,54058,3,0.0-30.3,189630,50000,0.007,0,129,0.000,0
20161007180422,10.32.143.179,37177,10.32.143.226,5001,3,0.0-30.0,18752790,4999982
20161007180422,10.32.143.226,5001,10.32.143.179,37177,3,0.0-60.4,18752790,2484965,0.008,0,12757,0.000,0
20161007180452,10.32.143.179,60318,10.32.143.226,5001,3,0.0-30.0,37502640,9999977
20161007180452,10.32.143.226,5001,10.32.143.179,60318,3,0.0-90.4,37502640,3318986,0.008,0,25511,0.000,1
20161007180522,10.32.143.179,58421,10.32.143.226,5001,3,0.0-30.0,187661670,50042453
20161007180522,10.32.143.226,5001,10.32.143.179,58421,3,0.0-120.4,187661670,12467429,0.007,0,127660,0.000,1
20161007180553,10.32.143.179,56131,10.32.143.226,5001,3,0.0-30.3,189630,49999
20161007180553,10.32.143.226,5001,10.32.143.179,56131,3,0.0-150.8,189630,10060,0.014,0,129,0.000,0
20161007180623,10.32.143.179,54119,10.32.143.226,5001,3,0.0-30.0,18752790,4999982
20161007180623,10.32.143.226,5001,10.32.143.179,54119,3,0.0-180.8,18752790,829685,0.008,0,12757,0.000,0
20161007180653,10.32.143.179,42041,10.32.143.226,5001,3,0.0-30.0,37502640,9999977
20161007180653,10.32.143.226,5001,10.32.143.179,42041,3,0.0-210.8,37502640,1422968,0.009,0,25512,0.000,0
20161007180723,10.32.143.179,42701,10.32.143.226,5001,3,0.0-30.0,187661670,50042453
20161007180723,10.32.143.226,5001,10.32.143.179,42701,3,0.0-240.9,187661670,6232949,0.007,0,127660,0.000,1
20161007180753,10.32.143.179,37772,10.32.143.226,5001,3,0.0-30.3,189630,49999
20161007180753,10.32.143.226,5001,10.32.143.179,37772,3,0.0-271.2,189630,5593,0.010,0,129,0.000,0
20161007180823,10.32.143.179,33767,10.32.143.226,5001,3,0.0-30.0,18752790,4999986
20161007180823,10.32.143.226,5001,10.32.143.179,33767,3,0.0-301.2,18752790,498000,0.009,0,12756,0.000,1
20161007180853,10.32.143.179,38109,10.32.143.226,5001,3,0.0-30.0,37502640,9999969
20161007180853,10.32.143.226,5001,10.32.143.179,38109,3,0.0-331.3,37502640,905638,0.006,0,25511,0.000,1
20161007180923,10.32.143.179,32770,10.32.143.226,5001,3,0.0-30.0,187661670,50042441
20161007180923,10.32.143.226,5001,10.32.143.179,32770,3,0.0-361.3,187661670,4155217,0.007,0,127660,0.000,1
20161007180953,10.32.143.179,46366,10.32.143.226,5001,3,0.0-30.3,189630,49999
20161007180953,10.32.143.226,5001,10.32.143.179,46366,3,0.0-391.7,189630,3873,0.012,0,129,0.000,0
20161007181023,10.32.143.179,45240,10.32.143.226,5001,3,0.0-30.0,18752790,4999983
20161007181023,10.32.143.226,5001,10.32.143.179,45240,3,0.0-421.7,18752790,355761,0.006,0,12756,0.000,1
20161007181054,10.32.143.179,51768,10.32.143.226,5001,3,0.0-30.0,37502640,9999977
20161007181054,10.32.143.226,5001,10.32.143.179,51768,3,0.0-451.7,37502640,664181,0.007,0,25511,0.000,1
20161007181124,10.32.143.179,54543,10.32.143.226,5001,3,0.0-30.0,187661670,50042454
20161007181124,10.32.143.226,5001,10.32.143.179,54543,3,0.0-481.7,187661670,3116429,0.007,0,127660,0.000,1
